SourceBlock,Instrument,ExpiryLbl,TenorLbl,Te,SwapTenorY,FwdRate,MoneynessBP,Strike,OptType,PremiumBP,Annuity_Te,PricePerAnnuity,Model,Shift,ImplVol,Status,Greek,BumpType,Bump,Value_Annuity_FD,Value_Price_FD,Value_Annuity_ANA,Value_Price_ANA,AbsErr_Price,RelErr_Price,ParDeltaAnn_per1bp,ParDeltaPrice_per1bp,Note
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,50.0,0.00952,CALL/PAYER,212.35,19.808566934851697,0.0010720109167836164,BLACK_SHIFT,0.05,0.1281375859556112,OK,VEGA,VOL,0.005,0.017969828429012687,0.35595654924389875,0.017975271187032807,0.3560643624804505,-0.0001078132365517348,-0.0003027914273719382,-0.022648339508400284,-2.427926720510668e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,50.0,0.00952,CALL/PAYER,212.35,19.808566934851697,0.0010720109167836164,BLACK_SHIFT,0.05,0.1281375859556112,OK,VEGA,VOL,0.01,0.017953443877462283,0.35563199475781504,0.017975271187032807,0.3560643624804505,-0.00043236772263544054,-0.0012142965379164546,-0.022648339508400284,-2.427926720510668e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-50.0,-0.0004800000000000004,PUT/RECEIVER,228.54999999999998,19.808566934851697,0.0011537937133548177,BLACK_SHIFT,0.05,0.14544201102836524,OK,DELTA,FWD_BPS,0.5,-0.23169365617579582,-4.589519296738767,-0.2316918852179098,-4.589484216600942,-3.508013782482777e-05,7.643590471002596e-06,-0.022648339508400284,-2.6131511737513473e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-50.0,-0.0004800000000000004,PUT/RECEIVER,228.54999999999998,19.808566934851697,0.0011537937133548177,BLACK_SHIFT,0.05,0.14544201102836524,OK,DELTA,FWD_BPS,1.0,-0.2316989689525855,-4.589624535233415,-0.2316918852179098,-4.589484216600942,-0.00014031863247243592,3.057394379195807e-05,-0.022648339508400284,-2.6131511737513473e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-50.0,-0.0004800000000000004,PUT/RECEIVER,228.54999999999998,19.808566934851697,0.0011537937133548177,BLACK_SHIFT,0.05,0.14544201102836524,OK,DELTA,FWD_BPS,2.0,-0.2317202186074901,-4.590045460444935,-0.2316918852179098,-4.589484216600942,-0.0005612438439932532,0.0001222890890360052,-0.022648339508400284,-2.6131511737513473e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-50.0,-0.0004800000000000004,PUT/RECEIVER,228.54999999999998,19.808566934851697,0.0011537937133548177,BLACK_SHIFT,0.05,0.14544201102836524,OK,VEGA,VOL,0.0025,0.016644619702343988,0.3297060634790322,0.01664554468482999,0.32972438605651977,-1.8322577487572822e-05,-5.556937327781408e-05,-0.022648339508400284,-2.6131511737513473e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-50.0,-0.0004800000000000004,PUT/RECEIVER,228.54999999999998,19.808566934851697,0.0011537937133548177,BLACK_SHIFT,0.05,0.14544201102836524,OK,VEGA,VOL,0.005,0.01664184280681779,0.3296510571581304,0.01664554468482999,0.32972438605651977,-7.332889838934653e-05,-0.00022239452551979836,-0.022648339508400284,-2.6131511737513473e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-50.0,-0.0004800000000000004,PUT/RECEIVER,228.54999999999998,19.808566934851697,0.0011537937133548177,BLACK_SHIFT,0.05,0.14544201102836524,OK,VEGA,VOL,0.01,0.01663070596326149,0.3294304522471025,0.01664554468482999,0.32972438605651977,-0.0002939338094172794,-0.0008914530494171417,-0.022648339508400284,-2.6131511737513473e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,100.0,0.01452,CALL/PAYER,100.55,19.808566934851697,0.0005076086540268078,BLACK_SHIFT,0.05,0.14368447835610038,OK,DELTA,FWD_BPS,0.5,0.1359895397093011,2.693757899771364,0.135988129203569,2.6937299596741577,2.7940097206080594e-05,1.0372271023581116e-05,-0.022648339508400284,-1.1496493128148169e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,100.0,0.01452,CALL/PAYER,100.55,19.808566934851697,0.0005076086540268078,BLACK_SHIFT,0.05,0.14368447835610038,OK,DELTA,FWD_BPS,1.0,0.1359937711574487,2.693841718695227,0.135988129203569,2.6937299596741577,0.00011175902106907998,4.14885763391809e-05,-0.022648339508400284,-1.1496493128148169e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,100.0,0.01452,CALL/PAYER,100.55,19.808566934851697,0.0005076086540268078,BLACK_SHIFT,0.05,0.14368447835610038,OK,DELTA,FWD_BPS,2.0,0.13601069591498383,2.6941769738877173,0.135988129203569,2.6937299596741577,0.00044701421355952675,0.00016594618623672248,-0.022648339508400284,-1.1496493128148169e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,100.0,0.01452,CALL/PAYER,100.55,19.808566934851697,0.0005076086540268078,BLACK_SHIFT,0.05,0.14368447835610038,OK,VEGA,VOL,0.0025,0.011911534641648527,0.23595043124589957,0.011912888366097822,0.2359772465872648,-2.681534136522723e-05,-0.00011363528371075756,-0.022648339508400284,-1.1496493128148169e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,100.0,0.01452,CALL/PAYER,100.55,19.808566934851697,0.0005076086540268078,BLACK_SHIFT,0.05,0.14368447835610038,OK,VEGA,VOL,0.005,0.011907475202691063,0.23587001957759268,0.011912888366097822,0.2359772465872648,-0.00010722700967211174,-0.000454395545430093,-0.022648339508400284,-1.1496493128148169e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,100.0,0.01452,CALL/PAYER,100.55,19.808566934851697,0.0005076086540268078,BLACK_SHIFT,0.05,0.14368447835610038,OK,VEGA,VOL,0.01,0.011891263752201488,0.23554889397545892,0.011912888366097822,0.2359772465872648,-0.0004283526118058767,-0.0018152284510509836,-0.022648339508400284,-1.1496493128148169e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-100.0,-0.0054800000000000005,PUT/RECEIVER,122.35000000000001,19.808566934851697,0.0006176620469436095,BLACK_SHIFT,0.05,0.18364229601573206,OK,DELTA,FWD_BPS,0.5,-0.11627364950876976,-2.303214369053952,-0.11627253230915552,-2.3031922389306136,-2.2130123338293117e-05,9.608456890497456e-06,-0.022648339508400284,-1.398901974136342e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-100.0,-0.0054800000000000005,PUT/RECEIVER,122.35000000000001,19.808566934851697,0.0006176620469436095,BLACK_SHIFT,0.05,0.18364229601573206,OK,DELTA,FWD_BPS,1.0,-0.11627700109628855,-2.303280759199656,-0.11627253230915552,-2.3031922389306136,-8.85202690423803e-05,3.84337301707307e-05,-0.022648339508400284,-1.398901974136342e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-100.0,-0.0054800000000000005,PUT/RECEIVER,122.35000000000001,19.808566934851697,0.0006176620469436095,BLACK_SHIFT,0.05,0.18364229601573206,OK,DELTA,FWD_BPS,2.0,-0.11629040727780068,-2.3035463164434797,-0.11627253230915552,-2.3031922389306136,-0.0003540775128660911,0.00015373337356784923,-0.022648339508400284,-1.398901974136342e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-100.0,-0.0054800000000000005,PUT/RECEIVER,122.35000000000001,19.808566934851697,0.0006176620469436095,BLACK_SHIFT,0.05,0.18364229601573206,OK,VEGA,VOL,0.0025,0.010679392664124897,0.2115434644108822,0.010680117457931812,0.21155782153752045,-1.4357126638248063e-05,-6.786384230044541e-05,-0.022648339508400284,-1.398901974136342e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-100.0,-0.0054800000000000005,PUT/RECEIVER,122.35000000000001,19.808566934851697,0.0006176620469436095,BLACK_SHIFT,0.05,0.18364229601573206,OK,VEGA,VOL,0.005,0.01067721856526831,0.21150039862815853,0.010680117457931812,0.21155782153752045,-5.7422909361920516e-05,-0.00027142891217442594,-0.022648339508400284,-1.398901974136342e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-100.0,-0.0054800000000000005,PUT/RECEIVER,122.35000000000001,19.808566934851697,0.0006176620469436095,BLACK_SHIFT,0.05,0.18364229601573206,OK,VEGA,VOL,0.01,0.010668526459715237,0.2113282204735057,0.010680117457931812,0.21155782153752045,-0.00022960106401476166,-0.001085287522560546,-0.022648339508400284,-1.398901974136342e-05,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,200.0,0.02452,CALL/PAYER,22.6,19.808566934851697,0.00011409204953760177,BLACK_SHIFT,0.05,0.16388945229041313,OK,DELTA,FWD_BPS,0.5,0.034219865964460125,0.6778465054586618,0.03421921142908272,0.6778335400508273,1.2965407834464315e-05,1.9127716568129847e-05,-0.022648339508400284,-2.583995474401725e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,200.0,0.02452,CALL/PAYER,22.6,19.808566934851697,0.00011409204953760177,BLACK_SHIFT,0.05,0.16388945229041313,OK,DELTA,FWD_BPS,1.0,0.034221829561772214,0.6778854015074515,0.03421921142908272,0.6778335400508273,5.18614566241693e-05,7.651060851943159e-05,-0.022648339508400284,-2.583995474401725e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,200.0,0.02452,CALL/PAYER,22.6,19.808566934851697,0.00011409204953760177,BLACK_SHIFT,0.05,0.16388945229041313,OK,DELTA,FWD_BPS,2.0,0.03422968381924774,0.678040983092379,0.03421921142908272,0.6778335400508273,0.00020744304155173587,0.00030603832548059036,-0.022648339508400284,-2.583995474401725e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,200.0,0.02452,CALL/PAYER,22.6,19.808566934851697,0.00011409204953760177,BLACK_SHIFT,0.05,0.16388945229041313,OK,VEGA,VOL,0.0025,0.004141433726166741,0.08203586717102616,0.0041410780511408314,0.08202882175846837,7.045412557790676e-06,8.588947648834577e-05,-0.022648339508400284,-2.583995474401725e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,200.0,0.02452,CALL/PAYER,22.6,19.808566934851697,0.00011409204953760177,BLACK_SHIFT,0.05,0.16388945229041313,OK,VEGA,VOL,0.005,0.0041425026289382445,0.08205704060312234,0.0041410780511408314,0.08202882175846837,2.821884465396829e-05,0.0003440113371012192,-0.022648339508400284,-2.583995474401725e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,200.0,0.02452,CALL/PAYER,22.6,19.808566934851697,0.00011409204953760177,BLACK_SHIFT,0.05,0.16388945229041313,OK,VEGA,VOL,0.01,0.004146806227581733,0.08214228872491262,0.0041410780511408314,0.08202882175846837,0.00011346696644425058,0.0013832572992252769,-0.022648339508400284,-2.583995474401725e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-200.0,-0.01548,PUT/RECEIVER,36.4,19.808566934851697,0.00018375887624640281,BLACK_SHIFT,0.05,0.2612567777705582,OK,DELTA,FWD_BPS,0.5,-0.03020711866499621,-0.5983597319845855,-0.03020681882310292,-0.5983537925463723,-5.9394382131428e-06,9.926298265557487e-06,-0.022648339508400284,-4.1618334188730474e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-200.0,-0.01548,PUT/RECEIVER,36.4,19.808566934851697,0.00018375887624640281,BLACK_SHIFT,0.05,0.2612567777705582,OK,DELTA,FWD_BPS,1.0,-0.030208018197447773,-0.5983775504333624,-0.03020681882310292,-0.5983537925463723,-2.3757886990050103e-05,3.9705417239766006e-05,-0.022648339508400284,-4.1618334188730474e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-200.0,-0.01548,PUT/RECEIVER,36.4,19.808566934851697,0.00018375887624640281,BLACK_SHIFT,0.05,0.2612567777705582,OK,DELTA,FWD_BPS,2.0,-0.03021161642754761,-0.598448826215142,-0.03020681882310292,-0.5983537925463723,-9.503366876961739e-05,0.00015882521336614121,-0.022648339508400284,-4.1618334188730474e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-200.0,-0.01548,PUT/RECEIVER,36.4,19.808566934851697,0.00018375887624640281,BLACK_SHIFT,0.05,0.2612567777705582,OK,VEGA,VOL,0.0025,0.003735946842257096,0.07400375308989753,0.003735944709075172,0.0740037108346206,4.2255276930247554e-08,5.709886227824077e-07,-0.022648339508400284,-4.1618334188730474e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-200.0,-0.01548,PUT/RECEIVER,36.4,19.808566934851697,0.00018375887624640281,BLACK_SHIFT,0.05,0.2612567777705582,OK,VEGA,VOL,0.005,0.003735953529317485,0.07400388555098084,0.003735944709075172,0.0740037108346206,1.747163602405788e-07,2.3609135037974685e-06,-0.022648339508400284,-4.1618334188730474e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-200.0,-0.01548,PUT/RECEIVER,36.4,19.808566934851697,0.00018375887624640281,BLACK_SHIFT,0.05,0.2612567777705582,OK,VEGA,VOL,0.01,0.003735984585877543,0.0740045007369295,0.003735944709075172,0.0740037108346206,7.89902308909185e-07,1.0673820271991699e-05,-0.022648339508400284,-4.1618334188730474e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,300.0,0.034519999999999995,CALL/PAYER,6.75,19.808566934851697,3.4076165238000525e-05,BLACK_SHIFT,0.05,0.1827256792757328,OK,DELTA,FWD_BPS,0.5,0.010595593286256023,0.20988351882526768,0.010595344294827976,0.209878586661899,4.932163368664977e-06,2.3500079008109468e-05,-0.022648339508400284,-7.717685591325035e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,300.0,0.034519999999999995,CALL/PAYER,6.75,19.808566934851697,3.4076165238000525e-05,BLACK_SHIFT,0.05,0.1827256792757328,OK,DELTA,FWD_BPS,1.0,0.010596340263039293,0.20989831536487788,0.010595344294827976,0.209878586661899,1.9728702978866197e-05,9.400055190312424e-05,-0.022648339508400284,-7.717685591325035e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,300.0,0.034519999999999995,CALL/PAYER,6.75,19.808566934851697,3.4076165238000525e-05,BLACK_SHIFT,0.05,0.1827256792757328,OK,DELTA,FWD_BPS,2.0,0.01059932820744264,0.20995750226158919,0.010595344294827976,0.209878586661899,7.891559969017137e-05,0.00037600596109072984,-0.022648339508400284,-7.717685591325035e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,300.0,0.034519999999999995,CALL/PAYER,6.75,19.808566934851697,3.4076165238000525e-05,BLACK_SHIFT,0.05,0.1827256792757328,OK,VEGA,VOL,0.0025,0.0015310656667912904,0.03032821674228862,0.0015303194088606507,0.03031343444211888,1.4782300169741136e-05,0.0004876484780359275,-0.022648339508400284,-7.717685591325035e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,300.0,0.034519999999999995,CALL/PAYER,6.75,19.808566934851697,3.4076165238000525e-05,BLACK_SHIFT,0.05,0.1827256792757328,OK,VEGA,VOL,0.005,0.0015333034120462935,0.0303725432689555,0.0015303194088606507,0.03031343444211888,5.9108826836618694e-05,0.0019499218061048923,-0.022648339508400284,-7.717685591325035e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,300.0,0.034519999999999995,CALL/PAYER,6.75,19.808566934851697,3.4076165238000525e-05,BLACK_SHIFT,0.05,0.1827256792757328,OK,VEGA,VOL,0.01,0.0015422389270088482,0.03054954301518863,0.0015303194088606507,0.03031343444211888,0.00023610857306975014,0.007788908693951551,-0.022648339508400284,-7.717685591325035e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-300.0,-0.02548,PUT/RECEIVER,12.25,19.808566934851697,6.184192950600094e-05,BLACK_SHIFT,0.05,0.3609777125103687,OK,DELTA,FWD_BPS,0.5,-0.008393103909403093,-0.16625536058057663,-0.008393036388253559,-0.16625402308336656,-1.3374972100688165e-06,8.0449013218654e-06,-0.022648339508400284,-1.4006170145026783e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-300.0,-0.02548,PUT/RECEIVER,12.25,19.808566934851697,6.184192950600094e-05,BLACK_SHIFT,0.05,0.3609777125103687,OK,DELTA,FWD_BPS,1.0,-0.008393306474799463,-0.1662593731107893,-0.008393036388253559,-0.16625402308336656,-5.350027422745818e-06,3.2179837356856594e-05,-0.022648339508400284,-1.4006170145026783e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-300.0,-0.02548,PUT/RECEIVER,12.25,19.808566934851697,6.184192950600094e-05,BLACK_SHIFT,0.05,0.3609777125103687,OK,DELTA,FWD_BPS,2.0,-0.008394116765442232,-0.1662754238072233,-0.008393036388253559,-0.16625402308336656,-2.140072385672931e-05,0.00012872304356808322,-0.022648339508400284,-1.4006170145026783e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-300.0,-0.02548,PUT/RECEIVER,12.25,19.808566934851697,6.184192950600094e-05,BLACK_SHIFT,0.05,0.3609777125103687,OK,VEGA,VOL,0.0025,0.0012482792832091394,0.024726623734836937,0.0012481907783460867,0.024724870580333097,1.7531545038404484e-06,7.090651892976782e-05,-0.022648339508400284,-1.4006170145026783e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-300.0,-0.02548,PUT/RECEIVER,12.25,19.808566934851697,6.184192950600094e-05,BLACK_SHIFT,0.05,0.3609777125103687,OK,VEGA,VOL,0.005,0.0012485447894572356,0.024731883033123972,0.0012481907783460867,0.024724870580333097,7.0124527908749235e-06,0.0002836193931972626,-0.022648339508400284,-1.4006170145026783e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-300.0,-0.02548,PUT/RECEIVER,12.25,19.808566934851697,6.184192950600094e-05,BLACK_SHIFT,0.05,0.3609777125103687,OK,VEGA,VOL,0.01,0.0012496066885117124,0.02475291773162263,0.0012481907783460867,0.024724870580333097,2.804715128953278e-05,0.0011343699939057447,-0.022648339508400284,-1.4006170145026783e-06,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,400.0,0.044520000000000004,CALL/PAYER,2.9,19.808566934851697,1.4640130250400225e-05,BLACK_SHIFT,0.05,0.20241962854912504,OK,DELTA,FWD_BPS,0.5,0.00448415554742804,0.08882469530751488,0.004484047633110789,0.0888225576795384,2.137627976489531e-06,2.4066273617135052e-05,-0.022648339508400284,-3.315746404758603e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,400.0,0.044520000000000004,CALL/PAYER,2.9,19.808566934851697,1.4640130250400225e-05,BLACK_SHIFT,0.05,0.20241962854912504,OK,DELTA,FWD_BPS,1.0,0.004484479292594864,0.08883110823532174,0.004484047633110789,0.0888225576795384,8.550555783345959e-06,9.626558845778101e-05,-0.022648339508400284,-3.315746404758603e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,400.0,0.044520000000000004,CALL/PAYER,2.9,19.808566934851697,1.4640130250400225e-05,BLACK_SHIFT,0.05,0.20241962854912504,OK,DELTA,FWD_BPS,2.0,0.004485774306666834,0.08885676060824794,0.004484047633110789,0.0888225576795384,3.420292870955077e-05,0.0003850702974907683,-0.022648339508400284,-3.315746404758603e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,400.0,0.044520000000000004,CALL/PAYER,2.9,19.808566934851697,1.4640130250400225e-05,BLACK_SHIFT,0.05,0.20241962854912504,OK,VEGA,VOL,0.0025,0.0007169323934539415,0.014201403303495834,0.000716349066524701,0.014189848432973072,1.155487052276194e-05,0.0008143054224534061,-0.022648339508400284,-3.315746404758603e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,400.0,0.044520000000000004,CALL/PAYER,2.9,19.808566934851697,1.4640130250400225e-05,BLACK_SHIFT,0.05,0.20241962854912504,OK,VEGA,VOL,0.005,0.0007186813323398222,0.014236047276481766,0.000716349066524701,0.014189848432973072,4.6198843508694215e-05,0.00325576722872822,-0.022648339508400284,-3.315746404758603e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,400.0,0.044520000000000004,CALL/PAYER,2.9,19.808566934851697,1.4640130250400225e-05,BLACK_SHIFT,0.05,0.20241962854912504,OK,VEGA,VOL,0.01,0.0007256614902686521,0.014374314202030829,0.000716349066524701,0.014189848432973072,0.0001844657690577567,0.012999840690976797,-0.022648339508400284,-3.315746404758603e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-400.0,-0.03548,PUT/RECEIVER,4.7,19.808566934851697,2.3727107647200366e-05,BLACK_SHIFT,0.05,0.5166680883578834,OK,DELTA,FWD_BPS,0.5,-0.0024320251468349383,-0.0481749329083224,-0.002432011933282045,-0.04817467116677547,-2.617415469294282e-07,5.433177655189538e-06,-0.022648339508400284,-5.373795893496834e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-400.0,-0.03548,PUT/RECEIVER,4.7,19.808566934851697,2.3727107647200366e-05,BLACK_SHIFT,0.05,0.5166680883578834,OK,DELTA,FWD_BPS,1.0,-0.0024320647878244036,-0.04817571813951559,-0.002432011933282045,-0.04817467116677547,-1.0469727401221651e-06,2.1732846634233567e-05,-0.022648339508400284,-5.373795893496834e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-400.0,-0.03548,PUT/RECEIVER,4.7,19.808566934851697,2.3727107647200366e-05,BLACK_SHIFT,0.05,0.5166680883578834,OK,DELTA,FWD_BPS,2.0,-0.002432223356777321,-0.048178859163233244,-0.002432011933282045,-0.04817467116677547,-4.18799645777318e-06,8.693357642805266e-05,-0.022648339508400284,-5.373795893496834e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-400.0,-0.03548,PUT/RECEIVER,4.7,19.808566934851697,2.3727107647200366e-05,BLACK_SHIFT,0.05,0.5166680883578834,OK,VEGA,VOL,0.0025,0.0004133034505332154,0.008186949064292365,0.0004132676387282977,0.008186239683757595,7.093805347701404e-07,8.665523636910238e-05,-0.022648339508400284,-5.373795893496834e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-400.0,-0.03548,PUT/RECEIVER,4.7,19.808566934851697,2.3727107647200366e-05,BLACK_SHIFT,0.05,0.5166680883578834,OK,VEGA,VOL,0.005,0.0004134108770865563,0.008189077030364799,0.0004132676387282977,0.008186239683757595,2.8373466072033338e-06,0.0003465995031678517,-0.022648339508400284,-5.373795893496834e-07,
VEGA,VEGA 1y20y,1Y,20Y,1.0027397260273974,20.0,0.00452,-400.0,-0.03548,PUT/RECEIVER,4.7,19.808566934851697,2.3727107647200366e-05,BLACK_SHIFT,0.05,0.5166680883578834,OK,VEGA,VOL,0.01,0.0004138404503866803,0.00819758626183373,0.0004132676387282977,0.008186239683757595,1.1346578076134456e-05,0.0013860549549565867,-0.022648339508400284,-5.373795893496834e-07,
VEGA,VEGA 1y30y,1Y,30Y,1.0027397260273974,30.0,0.0046,50.0,0.009600000000000001,CALL/PAYER,322.8,28.958651442818066,0.0011146927909864964,BLACK_SHIFT,0.05,0.13031877434821243,OK,DELTA,FWD_BPS,0.5,0.27219341639326405,7.882354270362375,0.2721921202718587,7.882316736434369,3.753392800565081e-05,4.761788857349266e-06,-0.04701647511769025,-5.240892584705704e-05,
VEGA,VEGA 1y30y,1Y,30Y,1.0027397260273974,30.0,0.0046,50.0,0.009600000000000001,CALL/PAYER,322.8,28.958651442818066,0.0011146927909864964,BLACK_SHIFT,0.05,0.13031877434821243,OK,DELTA,FWD_BPS,1.0,0.27219730467668324,7.882466869806622,0.2721921202718587,7.882316736434369,0.000150133372253336,1.9046858591634073e-05,-0.04701647511769025,-5.240892584705704e-05,
VEGA,VEGA 1y30y,1Y,30Y,1.0027397260273974,30.0,0.0046,50.0,0.009600000000000001,CALL/PAYER,322.8,28.958651442818066,0.0011146927909864964,BLACK_SHIFT,0.05,0.13031877434821243,OK,DELTA,FWD_BPS,2.0,0.27221285660278866,7.882917232613973,0.2721921202718587,7.882316736434369,0.0006004961796044483,7.618270106157745e-05,-0.04701647511769025,-5.240892584705704e-05,
VEGA,VEGA 1y30y,1Y,30Y,1.0027397260273974,30.0,0.0046,50.0,0.009600000000000001,CALL/PAYER,322.8,28.958651442818066,0.0011146927909864964,BLACK_SHIFT,0.05,0.13031877434821243,OK,VEGA,VOL,0.0025,0.018149721279227954,0.5255914523094604,0.018151010029539907,0.525628772780541,-3.7320471080626305e-05,-7.100157566185639e-05,-0.04701647511769025,-5.240892584705704e-05,
VEGA,VEGA 1y30y,1Y,30Y,1.0027397260273974,30.0,0.0046,50.0,0.009600000000000001,CALL/PAYER,322.8,28.958651442818066,0.0011146927909864964,BLACK_SHIFT,0.05,0.13031877434821243,OK,VEGA,VOL,0.005,0.018145851720937495,0.5254793951196893,0.018151010029539907,0.525628772780541,-0.00014937766085165727,-0.00028418851590155433,-0.04701647511769025,-5.240892584705704e-05,
VEGA,VEGA 1y30y,1Y,30Y,1.0027397260273974,30.0,0.0046,50.0,0.009600000000000001,CALL/PAYER,322.8,28.958651442818066,0.0011146927909864964,BLACK_SHIFT,0.05,0.13031877434821243,OK,VEGA,VOL,0.01,0.018130323801897937,0.5250297275245904,0.018151010029539907,0.525628772780541,-0.0005990452559505588,-0.0011396736384533318,-0.04701647511769025,-5.240892584705704e-05,
VEGA,VEGA 1y30y,1Y,30Y,1.0027397260273974,30.0,0.0046,-50.0,-0.0004000000000000002,PUT/RECEIVER,357.90000000000003,28.958651442818066,0.0012359000926086341,BLACK_SHIFT,0.05,0.15010848145011185,OK,DELTA,FWD_BPS,0.5,-0.23758229307203893,-6.880062814058625,-0.23758063995267953,-6.880014941951303,-4.7872107321822455e-05,6.95814002233039e-06,-0.04701647511769025,-5.810766594450754e-05,
VEGA,VEGA 1y30y,1Y,30Y,1.0027397260273974,30.0,0.0046,-50.0,-0.0004000000000000002,PUT/RECEIVER,357.90000000000003,28.958651442818066,0.0012359000926086341,BLACK_SHIFT,0.05,0.15010848145011185,OK,DELTA,FWD_BPS,1.0,-0.23758725234389494,-6.880206427883714,-0.23758063995267953,-6.880014941951303,-0.00019148593241080647,2.7832197172016233e-05,-0.04701647511769025,-5.810766594450754e-05,
VEGA,VEGA 1y30y,1Y,30Y,1.0027397260273974,30.0,0.0046,-50.0,-0.0004000000000000002,PUT/RECEIVER,357.90000000000003,28.958651442818066,0.0012359000926086341,BLACK_SHIFT,0.05,0.15010848145011185,OK,DELTA,FWD_BPS,2.0,-0.23760708813953985,-6.8807808457758854,-0.23758063995267953,-6.880014941951303,-0.0007659038245826366,0.00011132298854650623,-0.04701647511769025,-5.810766594450754e-05,
